area,population,death,rate
臺東縣太麻里鄉,11103,1,9.007
臺東縣達仁鄉,3559,0,0
臺東縣大武鄉,5946,2,33.636
臺東縣關山鎮,8683,0,0
臺東縣海端鄉,4162,0,0
花蓮縣鳳林鎮,10795,0,0
花蓮縣光復鄉,12689,0,0
花蓮縣瑞穗鄉,11542,0,0
花蓮縣富里鄉,10236,1,9.769
花蓮縣萬榮鄉,6383,0,0
花蓮縣吉安鄉,83414,5,5.994
花蓮縣壽豐鄉,17906,3,16.754
花蓮縣豐濱鄉,4656,0,0
花蓮縣秀林鄉,15916,2,12.566
花蓮縣玉里鎮,23897,2,8.369
花蓮縣卓溪鄉,6076,1,16.458
花蓮縣花蓮市,103705,3,2.893
花蓮縣新城鄉,20134,0,0
苗栗縣三灣鄉,6581,1,15.195
苗栗縣南庄鄉,9938,0,0
苗栗縣苗栗市,88131,4,4.539
苗栗縣卓蘭鎮,16581,0,0
苗栗縣大湖鄉,14372,0,0
苗栗縣公館鄉,33098,1,3.021
苗栗縣銅鑼鄉,17778,2,11.25
苗栗縣頭屋鄉,10599,0,0
苗栗縣三義鄉,16124,0,0
苗栗縣西湖鄉,6969,1,14.349
苗栗縣造橋鄉,12629,1,7.918
苗栗縣獅潭鄉,4271,2,46.827
苗栗縣泰安鄉,5971,0,0
苗栗縣苑裡鎮,45046,3,6.66
苗栗縣通霄鎮,33793,2,5.918
苗栗縣竹南鎮,86268,5,5.796
苗栗縣後龍鎮,36058,3,8.32
苗栗縣頭份市,103180,4,3.877
連江縣南竿鄉,7624,0,0
連江縣北竿鄉,2481,0,0
連江縣莒光鄉,1601,0,0
連江縣東引鄉,1350,0,0
金門縣金寧鄉,31954,1,3.129
金門縣烏坵鄉,681,0,0
金門縣金城鎮,43285,0,0
金門縣金沙鎮,20798,0,0
金門縣金湖鎮,29965,0,0
金門縣烈嶼鄉,12781,0,0
雲林縣麥寮鄉,46215,4,8.655
雲林縣斗六市,108654,3,2.761
雲林縣斗南鎮,44480,3,6.745
雲林縣虎尾鎮,70831,6,8.471
雲林縣西螺鎮,45908,7,15.248
雲林縣土庫鎮,28702,4,13.936
雲林縣北港鎮,39724,3,7.552
雲林縣古坑鄉,31307,6,19.165
雲林縣大埤鄉,18950,1,5.277
雲林縣莿桐鄉,28618,5,17.472
雲林縣林內鄉,17971,2,11.129
雲林縣二崙鄉,26660,3,11.253
雲林縣崙背鄉,24230,2,8.254
雲林縣東勢鄉,14615,1,6.842
雲林縣褒忠鄉,12822,0,0
雲林縣元長鄉,25477,4,15.7
雲林縣水林鄉,25074,2,7.976
雲林縣臺西鄉,23516,1,4.252
雲林縣四湖鄉,23023,0,0
雲林縣口湖鄉,27121,4,14.749
高雄市旗津區,28346,0,0
高雄市小港區,157751,3,1.902
高雄市鹽埕區,23988,0,0
高雄市三民區,340366,9,2.644
高雄市新興區,51083,2,3.915
高雄市楠梓區,186526,4,2.144
高雄市鳳山區,359866,10,2.779
高雄市大寮區,112440,10,8.894
高雄市大樹區,42257,8,18.932
高雄市大社區,34533,2,5.792
高雄市仁武區,88410,7,7.918
高雄市鳥松區,44712,5,11.183
高雄市岡山區,97138,7,7.206
高雄市橋頭區,37714,5,13.258
高雄市燕巢區,29763,0,0
高雄市田寮區,7133,0,0
高雄市阿蓮區,28599,3,10.49
高雄市路竹區,52482,4,7.622
高雄市湖內區,29740,3,10.087
高雄市旗山區,36539,5,13.684
高雄市前金區,26836,3,11.179
高雄市美濃區,39449,4,10.14
高雄市六龜區,12808,1,7.808
高雄市甲仙區,5971,0,0
高雄市杉林區,11724,0,0
高雄市內門區,14325,1,6.981
高雄市苓雅區,169345,4,2.362
高雄市前鎮區,187832,6,3.194
高雄市茂林區,1975,0,0
高雄市桃源區,4300,0,0
高雄市那瑪夏區,3149,0,0
高雄市林園區,69833,1,1.432
高雄市茄萣區,29977,2,6.672
高雄市永安區,13852,0,0
高雄市彌陀區,19185,2,10.425
高雄市梓官區,35818,0,0
高雄市鼓山區,140348,1,0.713
高雄市左營區,197116,7,3.551
