area,population,death,rate
新竹縣橫山鄉,13004,0,0
新竹縣北埔鄉,9354,0,0
新竹縣寶山鄉,14591,0,0
新竹縣尖石鄉,9549,0,0
新竹縣五峰鄉,4607,0,0
新竹縣竹北市,182975,5,2.733
新竹縣新豐鄉,56802,1,1.761
桃園市蘆竹區,162637,4,2.459
桃園市龜山區,158357,4,2.526
桃園市龍潭區,122196,2,1.637
桃園市復興區,11701,1,8.546
桃園市觀音區,66563,4,6.009
桃園市桃園區,442488,9,2.034
桃園市大園區,89505,3,3.352
桃園市新屋區,49038,4,8.157
桃園市楊梅區,168381,10,5.939
桃園市大溪區,94620,3,3.171
桃園市八德區,199181,2,1.004
桃園市中壢區,406949,6,1.474
桃園市平鎮區,224733,5,2.225
澎湖縣馬公市,62323,1,1.605
澎湖縣湖西鄉,14502,1,6.896
澎湖縣白沙鄉,9811,0,0
澎湖縣西嶼鄉,8411,1,11.889
澎湖縣望安鄉,5198,0,0
澎湖縣七美鄉,3841,0,0
臺中市南屯區,169222,2,1.182
臺中市烏日區,74756,4,5.351
臺中市新社區,24695,2,8.099
臺中市石岡區,15028,0,0
臺中市外埔區,32152,1,3.11
臺中市大肚區,57340,1,1.744
臺中市霧峰區,65495,1,1.527
臺中市太平區,189801,2,1.054
臺中市大里區,211781,1,0.472
臺中市和平區,10965,0,0
臺中市中區,18558,1,5.389
臺中市東區,75967,4,5.265
臺中市南區,125218,0,0
臺中市大甲區,77847,0,0
臺中市大安區,19252,0,0
臺中市龍井區,77883,0,0
臺中市西區,115758,3,2.592
臺中市北區,147788,5,3.383
臺中市西屯區,227569,4,1.758
臺中市北屯區,275914,5,1.812
臺中市豐原區,167007,3,1.796
臺中市東勢區,50588,2,3.954
臺中市沙鹿區,93041,6,6.449
臺中市后里區,54551,2,3.666
臺中市神岡區,65613,1,1.524
臺中市潭子區,108280,2,1.847
臺中市大雅區,95507,2,2.094
臺中市清水區,86506,3,3.468
臺中市梧棲區,58082,1,1.722
臺北市大安區,309936,3,0.968
臺北市文山區,274402,2,0.729
臺北市信義區,224893,2,0.889
臺北市萬華區,191165,3,1.569
臺北市中正區,159641,3,1.879
臺北市南港區,122073,1,0.819
臺北市松山區,206770,2,0.967
臺北市大同區,129020,1,0.775
臺北市中山區,230324,5,2.171
臺北市內湖區,287843,3,1.042
臺北市士林區,288066,3,1.041
臺北市北投區,256085,4,1.562
臺南市新營區,78018,2,2.564
臺南市鹽水區,25540,1,3.915
臺南市白河區,28399,4,14.085
臺南市柳營區,21309,0,0
臺南市後壁區,23636,0,0
臺南市東山區,21007,2,9.521
臺南市麻豆區,44538,1,2.245
臺南市下營區,24126,1,4.145
臺南市六甲區,22269,0,0
臺南市官田區,21347,1,4.684
臺南市大內區,9711,0,0
臺南市佳里區,59355,1,1.685
臺南市學甲區,25936,0,0
臺南市西港區,24764,4,16.152
臺南市新化區,43671,3,6.87
臺南市新市區,36668,0,0
臺南市安定區,30540,2,6.549
臺南市玉井區,14138,0,0
臺南市楠西區,9670,0,0
臺南市南化區,8758,0,0
臺南市左鎮區,4856,3,61.779
臺南市仁德區,75490,7,9.273
臺南市歸仁區,68536,3,4.377
臺南市關廟區,34390,0,0
臺南市龍崎區,4016,0,0
臺南市永康區,234127,7,2.99
臺南市北區,132613,1,0.754
臺南市七股區,22947,2,8.716
臺南市將軍區,19753,1,5.063
臺南市北門區,11169,1,8.953
臺南市安南區,192401,7,3.638
臺南市南區,125199,8,6.39
臺南市東區,186703,4,2.142
臺南市安平區,66615,3,4.503
臺南市中西區,77812,7,8.996
臺南市善化區,48536,2,4.121
臺南市山上區,7319,1,13.663
臺東縣成功鎮,14187,1,7.049
臺東縣綠島鄉,4040,1,24.752
臺東縣蘭嶼鄉,5066,0,0
臺東縣鹿野鄉,7909,1,12.644
臺東縣池上鄉,8213,0,0
臺東縣延平鄉,3609,0,0
臺東縣金峰鄉,3695,0,0
臺東縣臺東市,105825,4,3.78
臺東縣卑南鄉,17398,1,5.748
臺東縣東河鄉,8492,1,11.776
臺東縣長濱鄉,7240,0,0
臺東縣太麻里鄉,11175,0,0
臺東縣達仁鄉,3568,0,0
臺東縣大武鄉,6087,1,16.428
臺東縣關山鎮,8751,1,11.427
臺東縣海端鄉,4211,1,23.747
花蓮縣鳳林鎮,10851,1,9.216
花蓮縣光復鄉,12846,1,7.785
花蓮縣瑞穗鄉,11665,1,8.573
花蓮縣富里鄉,10367,2,19.292
花蓮縣萬榮鄉,6422,1,15.571
花蓮縣吉安鄉,83711,4,4.778
花蓮縣壽豐鄉,18017,4,22.201
花蓮縣豐濱鄉,4427,1,22.589
花蓮縣秀林鄉,15871,1,6.301
花蓮縣玉里鎮,24235,0,0
花蓮縣卓溪鄉,6082,0,0
花蓮縣花蓮市,104046,0,0
花蓮縣新城鄉,20155,0,0
苗栗縣三灣鄉,6720,0,0
苗栗縣南庄鄉,10132,2,19.739
苗栗縣苗栗市,88774,1,1.126
苗栗縣卓蘭鎮,16951,1,5.899
苗栗縣大湖鄉,14672,0,0
苗栗縣公館鄉,33624,0,0
苗栗縣銅鑼鄉,18080,0,0
苗栗縣頭屋鄉,10839,2,18.452
苗栗縣三義鄉,16415,0,0
苗栗縣西湖鄉,7112,0,0
苗栗縣造橋鄉,12910,2,15.492
苗栗縣獅潭鄉,4401,0,0
苗栗縣泰安鄉,5949,0,0
苗栗縣苑裡鎮,45751,2,4.371
苗栗縣通霄鎮,34463,1,2.902
苗栗縣竹南鎮,85757,3,3.498
苗栗縣後龍鎮,36623,4,10.922
苗栗縣頭份市,102988,2,1.942
連江縣南竿鄉,7568,0,0
連江縣北竿鄉,2386,0,0
連江縣莒光鄉,1624,0,0
連江縣東引鄉,1345,0,0
金門縣金寧鄉,30924,1,3.234
金門縣烏坵鄉,689,0,0
金門縣金城鎮,43276,1,2.311
金門縣金沙鎮,20522,0,0
金門縣金湖鎮,29486,0,0
金門縣烈嶼鄉,12745,0,0
雲林縣麥寮鄉,45620,3,6.576
雲林縣斗六市,108685,9,8.281
雲林縣斗南鎮,44851,2,4.459
雲林縣虎尾鎮,70872,4,5.644
雲林縣西螺鎮,46176,1,2.166
雲林縣土庫鎮,28881,6,20.775
雲林縣北港鎮,40146,2,4.982
雲林縣古坑鄉,31601,1,3.164
雲林縣大埤鄉,19156,0,0
雲林縣莿桐鄉,28847,4,13.866
雲林縣林內鄉,18171,1,5.503
雲林縣二崙鄉,27161,0,0
雲林縣崙背鄉,24617,3,12.187
雲林縣東勢鄉,14902,1,6.711
雲林縣褒忠鄉,12984,2,15.404
雲林縣元長鄉,25876,5,19.323
雲林縣水林鄉,25563,0,0
雲林縣臺西鄉,23879,0,0
雲林縣四湖鄉,23550,1,4.246
雲林縣口湖鄉,27560,1,3.628
高雄市旗津區,28699,0,0
高雄市小港區,157522,4,2.539
高雄市鹽埕區,24187,0,0
高雄市三民區,342748,4,1.167
高雄市新興區,51104,2,3.914
高雄市楠梓區,184183,3,1.629
高雄市鳳山區,359125,7,1.949
高雄市大寮區,112415,5,4.448
高雄市大樹區,42707,2,4.683
高雄市大社區,34646,1,2.886
高雄市仁武區,86277,4,4.636
高雄市鳥松區,44349,0,0
高雄市岡山區,97302,6,6.166
高雄市橋頭區,37583,0,0
高雄市燕巢區,29901,3,10.033
高雄市田寮區,7221,0,0
高雄市阿蓮區,28767,0,0
高雄市路竹區,52651,1,1.899
高雄市湖內區,29837,0,0
高雄市旗山區,36872,0,0
高雄市前金區,26912,0,0
高雄市美濃區,39883,1,2.507
高雄市六龜區,12956,2,15.437
高雄市甲仙區,6077,0,0
高雄市杉林區,11961,3,25.082
高雄市內門區,14527,0,0
高雄市苓雅區,170766,2,1.171
高雄市前鎮區,189353,8,4.225
高雄市茂林區,1947,0,0
高雄市桃源區,4302,0,0
高雄市那瑪夏區,3142,0,0
高雄市林園區,70015,2,2.857
高雄市茄萣區,30094,0,0
高雄市永安區,13915,1,7.186
高雄市彌陀區,19334,0,0
高雄市梓官區,36026,1,2.776
高雄市鼓山區,139582,3,2.149
高雄市左營區,197047,2,1.015
