area,population,death,rate
苗栗縣西湖鄉,7000,1,14.286
苗栗縣造橋鄉,12662,1,7.898
苗栗縣獅潭鄉,4296,1,23.277
苗栗縣泰安鄉,5992,0,0
苗栗縣苑裡鎮,45047,3,6.66
苗栗縣通霄鎮,33832,2,5.912
苗栗縣竹南鎮,86261,4,4.637
苗栗縣後龍鎮,36126,2,5.536
苗栗縣頭份市,103109,4,3.879
連江縣南竿鄉,7622,0,0
連江縣北竿鄉,2472,0,0
連江縣莒光鄉,1603,0,0
連江縣東引鄉,1356,0,0
金門縣金寧鄉,31910,1,3.134
金門縣烏坵鄉,683,0,0
金門縣金城鎮,43270,0,0
金門縣金沙鎮,20773,0,0
金門縣金湖鎮,29950,0,0
金門縣烈嶼鄉,12801,0,0
雲林縣麥寮鄉,46153,4,8.667
雲林縣斗六市,108669,3,2.761
雲林縣斗南鎮,44476,3,6.745
雲林縣虎尾鎮,70840,6,8.47
雲林縣西螺鎮,45926,7,15.242
雲林縣土庫鎮,28686,3,10.458
雲林縣北港鎮,39743,1,2.516
雲林縣古坑鄉,31291,4,12.783
雲林縣大埤鄉,18976,0,0
雲林縣莿桐鄉,28668,5,17.441
雲林縣林內鄉,17883,2,11.184
雲林縣二崙鄉,26695,2,7.492
雲林縣崙背鄉,24239,1,4.126
雲林縣東勢鄉,14665,1,6.819
雲林縣褒忠鄉,12862,0,0
雲林縣元長鄉,25535,3,11.749
雲林縣水林鄉,25149,2,7.953
雲林縣臺西鄉,23562,1,4.244
雲林縣四湖鄉,23059,0,0
雲林縣口湖鄉,27164,4,14.725
高雄市旗津區,28368,0,0
高雄市小港區,157766,3,1.902
高雄市鹽埕區,24038,0,0
高雄市三民區,340465,6,1.762
高雄市新興區,51102,2,3.914
高雄市楠梓區,186336,3,1.61
高雄市鳳山區,359775,9,2.502
高雄市大寮區,112441,9,8.004
高雄市大樹區,42283,8,18.92
高雄市大社區,34632,1,2.888
高雄市仁武區,88222,6,6.801
高雄市鳥松區,44713,4,8.946
高雄市岡山區,97187,6,6.174
高雄市橋頭區,37629,4,10.63
高雄市燕巢區,29753,0,0
高雄市田寮區,7137,0,0
高雄市阿蓮區,28606,3,10.487
高雄市路竹區,52507,1,1.905
高雄市湖內區,29739,3,10.088
高雄市旗山區,36552,5,13.679
高雄市前金區,26825,3,11.184
高雄市美濃區,39476,3,7.6
高雄市六龜區,12853,1,7.78
高雄市甲仙區,5986,0,0
高雄市杉林區,11724,0,0
高雄市內門區,14352,0,0
高雄市苓雅區,169468,4,2.36
高雄市前鎮區,187916,4,2.129
高雄市茂林區,1974,0,0
高雄市桃源區,4305,0,0
高雄市那瑪夏區,3153,0,0
高雄市林園區,69842,0,0
高雄市茄萣區,29983,1,3.335
高雄市永安區,13862,0,0
高雄市彌陀區,19189,1,5.211
高雄市梓官區,35843,0,0
高雄市鼓山區,140297,0,0
高雄市左營區,196972,5,2.538
